order_id,customer_id,customer_name,email,order_date,ship_date,product_id,product_name,category,region,city,quantity,unit_price,discount,revenue,payment_method,customer_segment,rating
ORD004911,CUST01139,Richard Guerra,danielle14@example.org,2023-09-19,2023-09-28,PROD771,Synergized bandwidth-monitored contingency,Clothing,North,Minneapolis,5.0,471.06,0.2,1884.24,PAYPAL,New,2.0
ORD004912,CUST00880,Jenna Jenkins,gloria53@example.com,2023-05-30,2023-06-03,PROD676,Diverse incremental conglomeration,Books,West,San Francisco,4.0,234.06,0.2,748.99,Debit Card,New,3.0
ORD004913,CUST00180,Christopher Webb,whiteerika@example.net,2023-02-22,2023-03-02,PROD588,Extended bottom-line parallelism,electronics,Central,Kansas City,-3.0,224.09,0.1,-605.04,,New,2.0
ORD004914,CUST00274,Amy Adams,shahdanielle@example.org,2023-02-10,,PROD973,Self-enabling value-added capability,Sports,South,Atlanta,7.0,253.65,0.05,1686.77,Credit Card,Returning,5.0
ORD004915,CUST00459,Alexander Graham,vmckenzie@example.com,2023-05-14,2023-05-17,PROD777,Business-focused optimizing complexity,Home & Garden,Central,Denver,5.0,310.0,0.1,1395.0,Debit Card,New,3.0
ORD004916,CUST00386,Gabriel Bradley,micheal85@example.com,2024-05-05,2024-05-17,PROD586,Proactive 4thgeneration functionalities,Clothing,South,New Orleans,8.0,545.46,0.15,3709.13,,Returning,2.0
ORD004917,CUST00757,Heidi Thomas,kirkdavid@example.net,2023-05-06,2023-05-18,PROD278,Persevering intangible software,CLOTHING,West,Portland,5.0,412.18,0.15,1751.77,,New,5.0
ORD004918,CUST00755,Steven Miller,lewisamanda@example.com,2024-07-09,2024-07-13,PROD913,Sharable clear-thinking success,Clothing,West,Los Angeles,7.0,95.29,0.0,667.03,credit card,New,5.0
ORD004919,CUST00011,Karen Harris,taylorshelly@example.com,2023-05-05,2023-05-14,PROD163,Object-based explicit forecast,Home & Garden,Central,Kansas City,7.0,311.66,0.15,1854.38,Debit Card,New,4.0
ORD004920,CUST00727,Cheryl Singleton,donald93@example.net,2023-10-19,2023-10-24,PROD741,Reduced maximized hierarchy,Books,Central,Nashville,2.0,288.11,0.0,576.22,PayPal,New,3.0
ORD004921,CUST00975,Kaitlin Dixon,asoto@example.com,2023-07-17,2023-07-18,PROD303,Grass-roots bifurcated Local Area Network,Home & Garden,North,Chicago,8.0,553.9,0.15,3766.52,Debit Card,New,
ORD004922,CUST00258,Trevor Gomez,foxangela@example.org,2024-05-27,2024-05-31,PROD329,Reactive object-oriented encryption,Sports,North,Minneapolis,4.0,28.63,0.15,97.34,Apple Pay,New,5.0
ORD004923,CUST00649,Mary Hughes,,2023-09-05,,PROD575,Phased 24/7 conglomeration,Electronics,Central,Denver,2.0,559.85,0.05,1063.71,Credit Card,Returning,5.0
ORD004924,CUST00173,David Harris,gmcfarland@example.com,2024-11-21,2024-12-02,PROD305,Universal coherent time-frame,Clothing,Central,Dallas,6.0,47.84,0.0,287.04,Apple Pay,New,
ORD004925,CUST00125,Scott Miller,jo05@example.org,2023-07-29,2023-08-07,PROD567,Cross-platform holistic emulation,home & garden,Central,Nashville,5.0,236.35,0.0,1181.75,PayPal,Returning,4.0
ORD004926,CUST00134,Nicole Baldwin,lawrenceallison@example.net,2023-11-24,,PROD756,Ameliorated analyzing artificial intelligence,electronics,West,Seattle,3.0,136.03,0.1,367.28,PAYPAL,Returning,4.0
ORD004927,CUST00368,James Orozco,eugenemiller@example.net,2023-08-31,2023-09-04,PROD757,Enhanced leadingedge neural-net,Home & Garden,South,Atlanta,4.0,70.37,0.05,267.41,Credit Card,Returning,5.0
ORD004928,CUST00671,Alexis Scott,frederick43@example.net,2024-09-18,,PROD988,Expanded fresh-thinking help-desk,home & garden,East,New York,-4.0,36.18,0.0,-144.72,Credit Card,VIP,4.0
ORD004929,CUST00005,Brandon Nguyen,matthew27@example.org,2024-08-18,2024-08-29,PROD608,Upgradable dedicated focus group,Electronics,North,Detroit,3.0,252.28,0.2,605.47,credit card,Returning,3.0
ORD004930,CUST01097,Benjamin Garcia,todd59@example.net,2024-02-17,2024-02-19,PROD220,Open-architected 5thgeneration function,Electronics,South,Miami,6.0,389.49,0.05,2220.09,Credit Card,Returning,1.0
ORD004931,CUST00179,Robert Martin,adamhubbard@example.net,2024-11-26,2024-12-07,PROD151,Organic regional application,Clothing,Central,Denver,4.0,536.48,0.0,2145.92,PAYPAL,New,3.0
ORD004932,CUST00346,Jennifer Zamora,kellystevens@example.org,2024-04-15,2024-04-22,PROD482,Team-oriented multimedia matrices,Electronics,North,Detroit,8.0,329.77,0.0,2638.16,credit card,New,
ORD004933,CUST00229,Carlos Bell,spencermary@example.com,2024-05-03,2024-05-14,PROD548,Front-line heuristic installation,Home & Garden,South,Houston,2.0,555.83,0.0,1111.66,Apple Pay,Returning,1.0
ORD004934,CUST00582,Linda Cook,lambertmatthew@example.org,2024-02-23,2024-02-27,PROD996,Customizable national Local Area Network,electronics,East,New York,1.0,408.63,0.0,408.63,Credit Card,Returning,4.0
ORD004935,CUST00132,Mandy Weber,johnsonkimberly@example.com,2023-12-12,2023-12-21,PROD710,Balanced systemic superstructure,Electronics,East,Philadelphia,1.0,411.33,0.0,411.33,Apple Pay,New,
ORD004936,CUST00481,Ryan Davies,mmartin@example.com,2024-10-01,2024-10-04,PROD828,Distributed bandwidth-monitored policy,Electronics,West,Los Angeles,8.0,366.79,0.1,2640.89,Apple Pay,Returning,1.0
ORD004937,CUST01017,Caroline Taylor,vmitchell@example.com,2023-07-28,2023-08-02,PROD794,Reactive even-keeled open system,home & garden,Central,Kansas City,6.0,417.47,0.0,2504.82,PayPal,New,
ORD004938,CUST01035,Tina Alvarez,emendoza@example.org,2023-09-28,2023-10-07,PROD635,Multi-layered grid-enabled moderator,Sports,East,Boston,4.0,517.3,0.2,1655.36,PayPal,Returning,
ORD004939,CUST00252,Travis Richards,dnixon@example.com,2024-12-20,2024-12-23,PROD824,Synchronized context-sensitive core,electronics,North,Chicago,2.0,398.04,0.05,756.28,credit card,Returning,4.0
ORD004940,CUST00583,Paul Griffin,bradleyelliott@example.org,2024-03-04,2024-03-16,PROD320,User-centric transitional matrices,Sports,West,Seattle,8.0,309.19,0.0,2473.52,PayPal,Returning,3.0
ORD004941,CUST00171,Lauren Schmidt,anthony22@example.org,2023-11-16,2023-11-26,PROD485,Multi-channeled user-facing migration,Electronics,East,Washington DC,6.0,266.7,0.05,1520.19,Debit Card,New,3.0
ORD004942,CUST00862,Brian Goodman,,2023-08-27,2023-08-29,PROD307,Centralized logistical project,Books,West,Portland,2.0,198.55,0.1,357.39,Credit Card,Returning,4.0
ORD004943,CUST00298,Gregory Cooper,anthony46@example.net,2023-10-17,2023-10-26,PROD939,Compatible transitional knowledge user,Electronics,South,Houston,-1.0,71.3,0.0,-71.3,Apple Pay,New,2.0
ORD004944,CUST01199,Molly Cole,jordanbruce@example.org,2024-05-03,2024-05-05,PROD946,Open-source bandwidth-monitored framework,Clothing,South,Miami,3.0,208.26,0.2,499.82,Credit Card,New,
ORD004945,CUST00513,Kimberly Rowe,,2023-06-30,2023-07-09,PROD905,Profound multimedia middleware,Electronics,West,Portland,6.0,388.41,0.1,2097.41,PayPal,Returning,
ORD004946,CUST01127,Ashley Shannon,hendersonsarah@example.org,2024-02-08,2024-02-18,PROD393,Assimilated maximized support,home & garden,South,Miami,7.0,425.97,0.0,2981.79,credit card,New,
ORD004947,CUST00321,John Garcia III,,2024-09-27,,PROD896,Business-focused analyzing solution,electronics,West,Los Angeles,6.0,287.99,0.15,1468.75,,Returning,5.0
ORD004948,CUST00066,Samuel Lee,williamsjames@example.org,2023-10-07,2023-10-11,PROD903,Function-based optimal encoding,Clothing,North,Milwaukee,4.0,505.93,0.0,2023.72,credit card,VIP,
ORD004949,CUST00116,Steven Simmons,corey52@example.com,2024-01-15,2024-01-19,PROD519,Open-architected methodical matrices,Sports,North,Chicago,2.0,94.08,0.05,178.75,PAYPAL,VIP,4.0
ORD004950,CUST00028,Kiara Scott MD,jennifer12@example.net,2023-10-13,2023-10-21,PROD236,Focused upward-trending Internet solution,CLOTHING,South,Miami,7.0,284.99,0.0,1994.93,PayPal,Returning,3.0
ORD004951,CUST00016,Tammy Robinson MD,,2023-12-13,2023-12-21,PROD349,Synergistic zero tolerance system engine,Clothing,East,Washington DC,2.0,70.98,0.2,113.57,credit card,New,4.0
ORD004952,CUST00921,Roberto Kelley,turnermatthew@example.org,2024-10-04,2024-10-14,PROD460,Multi-layered well-modulated solution,Electronics,East,Boston,8.0,98.93,0.15,672.72,PAYPAL,New,2.0
ORD004953,CUST01116,Sarah Webb,fhoover@example.org,2023-09-14,2023-09-23,PROD637,Compatible scalable projection,electronics,South,Miami,-3.0,151.91,0.0,-455.73,credit card,Returning,1.0
ORD004954,CUST00704,Jennifer Sawyer,uespinoza@example.net,2024-06-18,2024-06-28,PROD806,Automated secondary hardware,Books,Central,Nashville,4.0,352.57,0.15,1198.74,PAYPAL,Returning,1.0
ORD004955,CUST00190,Jacqueline Gordon,fperez@example.com,2023-03-05,2023-03-11,PROD857,Profound discrete budgetary management,Home & Garden,South,Miami,8.0,470.93,0.0,3767.44,Credit Card,Returning,3.0
ORD004956,CUST00746,Miranda Rodriguez MD,pattonandrew@example.com,2023-05-24,2023-05-28,PROD350,Right-sized explicit hub,Books,North,Milwaukee,5.0,167.65,0.15,712.51,,Returning,5.0
ORD004957,CUST00471,Dawn Weber,christopher22@example.com,2023-07-21,2023-07-25,PROD744,Devolved 24/7 benchmark,Home & Garden,South,Atlanta,8.0,126.67,0.15,861.36,,VIP,5.0
ORD004958,CUST00137,Theodore Phillips,prussell@example.com,2023-10-17,2023-10-26,PROD999,Polarized interactive system engine,Home & Garden,East,New York,6.0,567.13,0.0,3402.78,Debit Card,New,4.0
ORD004959,CUST00288,Ronald Evans,patrickfranco@example.org,2023-10-28,2023-11-05,PROD724,Secured asymmetric adapter,Electronics,South,New Orleans,8.0,40.64,0.2,260.1,Debit Card,Returning,
ORD004960,CUST01173,Cristian Fox,tannerroberts@example.net,2024-03-08,2024-03-12,PROD216,User-centric user-facing interface,Electronics,East,Washington DC,8.0,295.72,0.1,2129.18,Credit Card,New,4.0
ORD004961,CUST01158,Charles Nelson,millertina@example.net,2023-10-04,2023-10-14,PROD321,Ergonomic methodical Graphic Interface,Electronics,West,Los Angeles,2.0,443.73,0.1,798.71,,New,2.0
ORD004962,CUST00996,Jonathan Mcdonald,ericatravis@example.org,2023-08-22,2023-08-29,PROD175,Grass-roots secondary knowledgebase,Electronics,West,Los Angeles,3.0,544.4,0.0,1633.2,PAYPAL,Returning,5.0
ORD004963,CUST00632,Danielle Oconnell,boconnor@example.org,2024-07-22,2024-07-29,PROD358,Profit-focused hybrid process improvement,Home & Garden,West,Los Angeles,1.0,528.98,0.0,528.98,Apple Pay,Returning,
ORD004964,CUST00152,Lynn Summers,khernandez@example.org,2023-12-25,2024-01-06,PROD472,Synergized stable array,Books,Central,Kansas City,7.0,342.1,0.1,2155.23,Apple Pay,Returning,5.0
ORD004965,CUST01195,Dennis Reyes,chelsea37@example.org,2023-02-12,2023-02-23,PROD329,Visionary 24hour pricing structure,Home & Garden,South,Atlanta,1.0,285.31,0.1,256.78,Credit Card,Returning,
ORD004966,CUST00462,Robert Thomas,robert30@example.org,2024-04-10,2024-04-15,PROD992,Multi-layered cohesive flexibility,electronics,South,New Orleans,6.0,508.13,0.15,2591.46,Credit Card,Returning,2.0
ORD004967,CUST00331,Shane Stafford,matthewbean@example.org,2023-11-21,2023-11-24,PROD532,Re-engineered radical approach,electronics,West,Los Angeles,8.0,144.67,0.2,925.89,Apple Pay,New,5.0
ORD004968,CUST00195,Mr. Matthew Williams,,2024-07-15,2024-07-19,PROD421,Decentralized modular analyzer,Clothing,North,Detroit,2.0,472.95,0.1,851.31,credit card,Returning,3.0
ORD004969,CUST00693,Jennifer Hardy,rachel03@example.org,2023-03-15,2023-03-17,PROD161,Devolved client-driven solution,CLOTHING,East,Boston,4.0,529.11,0.15,1798.97,,Returning,5.0
ORD004970,CUST00173,Alison Osborn,jessica13@example.com,2023-08-14,2023-08-16,PROD515,Realigned eco-centric superstructure,electronics,Central,Kansas City,3.0,101.8,0.15,259.59,PAYPAL,New,2.0
ORD004971,CUST00321,Dawn Wood,jasonsharp@example.org,2024-03-09,,PROD385,Exclusive value-added pricing structure,Books,North,Chicago,6.0,392.72,0.0,2356.32,PAYPAL,New,2.0
ORD004972,CUST00283,Christina Schmidt,amandaadams@example.org,2024-05-28,2024-06-03,PROD122,Horizontal fault-tolerant Internet solution,Electronics,Central,Kansas City,2.0,124.7,0.05,236.93,credit card,Returning,
ORD004973,CUST00610,Barbara Pacheco,scole@example.org,2023-05-29,2023-05-31,PROD856,Organic high-level migration,electronics,West,Seattle,-4.0,100.22,0.1,-360.79,Debit Card,New,4.0
ORD004974,CUST00963,Joshua Green,hbates@example.org,2024-06-16,2024-06-20,PROD568,Right-sized tertiary success,Sports,West,Seattle,8.0,72.87,0.15,495.52,Apple Pay,Returning,3.0
ORD004975,CUST00824,Melanie Carroll,theresamclean@example.com,2023-06-28,2023-07-08,PROD562,Exclusive tangible groupware,Clothing,Central,Denver,1.0,11710.61,0.0,297.97,Credit Card,New,1.0
ORD004976,CUST00855,Gloria Harrison,patrick06@example.org,2024-01-02,,PROD984,Decentralized secondary info-mediaries,Electronics,West,Los Angeles,7.0,190.07,0.0,1330.49,Credit Card,Returning,4.0
ORD004977,CUST00078,John Garcia,tmassey@example.org,2024-03-29,2024-04-05,PROD266,Devolved global contingency,Clothing,North,Minneapolis,-6.0,181.59,0.0,-1089.54,PAYPAL,Returning,1.0
ORD004978,CUST00836,Joseph Daniel,,2024-07-22,2024-07-23,PROD611,Customer-focused tertiary collaboration,Home & Garden,East,New York,-5.0,336.73,0.1,-1515.29,,New,2.0
ORD004979,CUST00996,Benjamin Kirk,alejandrophillips@example.com,2024-01-11,2024-01-18,PROD197,Networked local implementation,Clothing,South,Houston,5.0,536.72,0.1,2415.24,PayPal,Returning,2.0
ORD004980,CUST00470,Luis Underwood,padillasharon@example.org,2023-11-30,2023-12-08,PROD911,Ergonomic dynamic flexibility,Clothing,South,Miami,4.0,474.48,0.1,1708.13,Credit Card,VIP,4.0
ORD004981,CUST00381,Eric Salinas,davidwilliamson@example.org,2023-09-12,2023-09-15,PROD794,Intuitive executive application,Sports,East,Philadelphia,3.0,415.61,0.0,1246.83,credit card,New,2.0
ORD004982,CUST00371,Tim Jackson,kennethanderson@example.com,2024-06-21,,PROD533,Inverse explicit instruction set,home & garden,South,Atlanta,8.0,478.27,0.15,3252.24,Credit Card,New,
ORD004983,CUST01016,Carla Vargas,williamsonanthony@example.org,2023-04-22,2023-04-23,PROD502,Networked analyzing hardware,Books,Central,Kansas City,7.0,457.81,0.15,2723.97,credit card,Returning,2.0
ORD004984,CUST00966,Mary Evans,qwalker@example.net,2023-05-29,2023-05-31,PROD373,Polarized multi-state hierarchy,Home & Garden,West,Seattle,6.0,428.96,0.2,2059.01,Debit Card,New,1.0
ORD004985,CUST01097,Rick Valdez,johnsonnicole@example.com,2023-07-11,2023-07-23,PROD651,Realigned web-enabled initiative,Electronics,West,Seattle,1.0,456.25,0.15,387.81,Apple Pay,New,3.0
ORD004986,CUST00228,Ashley Rodriguez,luis34@example.net,2023-11-24,2023-12-05,PROD674,Monitored stable Graphic Interface,Electronics,South,New Orleans,1.0,534.02,0.0,534.02,Credit Card,New,5.0
ORD004987,CUST00459,Angela Paul,walkerlaura@example.org,2024-04-27,2024-05-08,PROD924,Enterprise-wide neutral forecast,Electronics,South,New Orleans,4.0,408.3,0.0,1633.2,credit card,New,1.0
ORD004988,CUST00080,Angela Watson,brittanypetersen@example.com,2023-06-01,2023-06-11,PROD596,Organic leadingedge leverage,Sports,West,Portland,2.0,362.48,0.0,724.96,PayPal,Returning,
ORD004989,CUST00549,Felicia Burnett,pbrown@example.org,2024-07-22,2024-07-24,PROD727,Focused national benchmark,Sports,North,Detroit,8.0,63.02,0.2,403.33,Debit Card,Returning,2.0
ORD004990,CUST00911,Sandra King,floydhenry@example.org,2023-09-12,2023-09-19,PROD270,Versatile tertiary Internet solution,Electronics,South,New Orleans,-1.0,417.24,0.2,-333.79,Apple Pay,Returning,5.0
ORD004991,CUST00208,Shawn Allen,tricia60@example.org,2024-06-29,2024-07-11,PROD318,Decentralized incremental budgetary management,Clothing,South,Houston,6.0,108.05,0.15,551.05,credit card,Returning,3.0
ORD004992,CUST00412,Michelle Richmond,johnmoody@example.org,2023-09-18,2023-09-22,PROD326,Multi-channeled value-added algorithm,Books,South,Atlanta,1.0,356.09,0.2,284.87,PayPal,New,5.0
ORD004993,CUST01086,Manuel Lopez,eharris@example.com,2023-09-15,2023-09-17,PROD664,Universal local frame,CLOTHING,South,Houston,6.0,13933.96,0.0,3586.62,Apple Pay,New,
ORD004994,CUST00941,Joan Williams,cgriffin@example.com,2024-07-04,2024-07-05,PROD460,Balanced reciprocal encoding,Books,West,Portland,4.0,189.21,0.15,643.31,Credit Card,New,3.0
ORD004995,CUST00316,Amanda Morgan,myerstracy@example.com,2023-05-17,2023-05-21,PROD504,Assimilated explicit functionalities,Electronics,West,San Francisco,7.0,11689.9,0.2,2296.73,PayPal,Returning,
ORD004996,CUST00779,Chad Butler,tara39@example.org,2023-08-22,2023-08-27,PROD353,Synergistic client-server architecture,Sports,South,Miami,8.0,563.05,0.05,4279.18,Apple Pay,New,1.0
ORD004997,CUST00518,Amanda Jenkins,michellebailey@example.com,2024-09-29,2024-10-07,PROD758,Managed coherent flexibility,Home & Garden,East,Philadelphia,-7.0,291.74,0.15,-1735.85,PayPal,Returning,
ORD004998,CUST00364,Derrick Miller,dylan00@example.com,2023-03-30,2023-04-05,PROD247,Right-sized asynchronous focus group,Sports,Central,Dallas,7.0,209.31,0.2,1172.14,,New,
ORD004999,CUST00485,Penny Grant,wilsonrobert@example.net,2024-05-07,2024-05-15,PROD495,De-engineered intermediate interface,CLOTHING,East,Washington DC,4.0,541.23,0.1,1948.43,Debit Card,Returning,4.0
ORD005000,CUST00924,Angela Davis,sean84@example.org,2023-09-28,2023-09-30,PROD962,Vision-oriented eco-centric paradigm,Clothing,South,Houston,1.0,119.82,0.2,95.86,Credit Card,Returning,1.0
ORD005001,CUST00932,Nicole Howard,dakotacollins@example.net,2024-05-13,2024-05-17,PROD218,Devolved actuating access,electronics,West,Portland,6.0,109.07,0.0,654.42,,Returning,5.0
ORD005002,CUST00731,Jesse Miller,millerjames@example.net,2024-06-03,2024-06-08,PROD840,Vision-oriented background workforce,Electronics,West,San Francisco,2.0,49.61,0.0,99.22,,New,
ORD005003,CUST00465,Victoria Mays,perezlori@example.com,2024-01-26,2024-01-31,PROD509,Organic explicit projection,Clothing,North,Milwaukee,,312.55,0.05,1187.69,Debit Card,New,4.0
ORD005004,CUST00163,Jenna Walker,lorilambert@example.net,2023-07-15,2023-07-26,PROD935,Cross-group impactful product,Clothing,West,Portland,4.0,348.85,0.0,1395.4,,Returning,2.0
ORD005005,CUST00148,Seth Campos,wpotter@example.org,2023-02-28,2023-03-10,PROD419,Synchronized solution-oriented focus group,Sports,West,San Francisco,4.0,201.99,0.0,807.96,Apple Pay,Returning,
ORD005006,CUST00272,Caitlin Brown,mmiller@example.net,2023-10-21,2023-10-29,PROD202,Phased global moratorium,Clothing,North,Chicago,8.0,30.78,0.0,246.24,Credit Card,New,5.0
ORD005007,CUST00398,Michelle Brown,monroejohn@example.com,2023-02-06,2023-02-08,PROD669,Exclusive neutral database,Electronics,West,Los Angeles,,36.92,0.0,147.68,PAYPAL,Returning,4.0
ORD005008,CUST00288,Corey Mckee,dannylopez@example.net,2023-07-17,2023-07-26,PROD388,Multi-lateral motivating access,CLOTHING,North,Milwaukee,5.0,55.91,0.05,265.57,Credit Card,Returning,4.0
ORD005009,CUST01171,Darren Spencer,aguilarbryce@example.com,2023-09-12,2023-09-15,PROD720,Future-proofed asymmetric access,Sports,Central,Denver,2.0,463.59,0.0,927.18,PayPal,New,
ORD005010,CUST01193,Rachael Walker,xcollier@example.org,2024-09-14,2024-09-20,PROD522,Reverse-engineered foreground time-frame,Electronics,East,New York,7.0,144.68,0.1,911.48,credit card,VIP,4.0
ORD005011,CUST00067,Sean Medina,donovanwhitney@example.net,2024-04-21,2024-05-03,PROD546,Optimized actuating open architecture,Sports,West,San Francisco,6.0,232.9,0.1,1257.66,Credit Card,VIP,
ORD005012,CUST01068,Mark Williams,,2024-06-22,2024-06-30,PROD919,Grass-roots secondary contingency,Home & Garden,South,Miami,7.0,450.55,0.2,2523.08,credit card,Returning,4.0
ORD005013,CUST00660,Jessica Sims,glenporter@example.net,2023-01-05,2023-01-08,PROD812,Enterprise-wide content-based task-force,Electronics,East,New York,1.0,222.6,0.0,222.6,PayPal,New,
ORD005014,CUST00034,Charles Rice,barreraadam@example.com,2023-09-08,,PROD733,Implemented uniform conglomeration,CLOTHING,South,New Orleans,3.0,267.93,0.2,643.03,credit card,Returning,
ORD005015,CUST00896,Robert Hernandez,freyes@example.com,2024-02-18,2024-02-20,PROD350,Open-architected cohesive policy,Electronics,Central,Denver,1.0,367.38,0.0,367.38,Debit Card,Returning,
